datetime	symbol	open	high	low	close	volume
2024-02-15 09:00:00	HNX:BCC	9600.0	9800.0	9500.0	9600.0	640837.0
2024-02-19 09:00:00	HNX:BCC	9600.0	10200.0	9600.0	9700.0	2405733.0
2024-02-26 09:00:00	HNX:BCC	9800.0	10000.0	9700.0	9800.0	1337521.0
2024-03-04 09:00:00	HNX:BCC	9800.0	10000.0	9600.0	9600.0	1221704.0
2024-03-11 09:00:00	HNX:BCC	9600.0	10000.0	9400.0	9700.0	1222612.0
2024-03-18 09:00:00	HNX:BCC	9700.0	9900.0	9300.0	9600.0	1223940.0
2024-03-25 09:00:00	HNX:BCC	9500.0	9700.0	9000.0	9400.0	1028454.0
2024-04-01 09:00:00	HNX:BCC	9400.0	9500.0	9100.0	9100.0	1454866.0
2024-04-08 09:00:00	HNX:BCC	9100.0	9100.0	8200.0	9000.0	842723.0
2024-04-15 09:00:00	HNX:BCC	9000.0	9000.0	7800.0	8000.0	1006983.0
2024-04-22 09:00:00	HNX:BCC	8000.0	8200.0	7900.0	8000.0	536429.0
2024-04-29 09:00:00	HNX:BCC	8100.0	8100.0	7900.0	8000.0	221431.0
2024-05-06 09:00:00	HNX:BCC	7300.0	8300.0	7300.0	8100.0	552567.0
2024-05-13 09:00:00	HNX:BCC	8100.0	8200.0	7900.0	8200.0	585278.0
2024-05-20 09:00:00	HNX:BCC	8100.0	8500.0	8100.0	8100.0	867351.0
2024-05-27 09:00:00	HNX:BCC	8100.0	8400.0	8100.0	8300.0	716818.0
2024-06-03 09:00:00	HNX:BCC	8300.0	8400.0	8200.0	8200.0	807928.0
2024-06-10 09:00:00	HNX:BCC	8300.0	9100.0	8100.0	9100.0	1782148.0
2024-06-17 09:00:00	HNX:BCC	9200.0	9600.0	8800.0	9200.0	2005987.0
2024-06-24 09:00:00	HNX:BCC	9200.0	9300.0	8800.0	8900.0	1132655.0
2024-07-01 09:00:00	HNX:BCC	8900.0	9200.0	8600.0	8700.0	679272.0
2024-07-08 09:00:00	HNX:BCC	8600.0	9600.0	8600.0	9400.0	1742493.0
2024-07-15 09:00:00	HNX:BCC	9500.0	9700.0	8300.0	8500.0	2246685.0
2024-07-22 09:00:00	HNX:BCC	8500.0	8500.0	7900.0	8000.0	1041723.0
2024-07-29 09:00:00	HNX:BCC	7900.0	8300.0	7700.0	7900.0	1043476.0
2024-08-05 09:00:00	HNX:BCC	7900.0	8000.0	7300.0	7900.0	564010.0
2024-08-12 09:00:00	HNX:BCC	7800.0	8200.0	7700.0	8200.0	599589.0
2024-08-19 09:00:00	HNX:BCC	8200.0	8400.0	8000.0	8100.0	344810.0
2024-08-26 09:00:00	HNX:BCC	8100.0	8200.0	8000.0	8000.0	294472.0
2024-09-04 09:00:00	HNX:BCC	8000.0	8100.0	7900.0	7900.0	219793.0
2024-09-09 09:00:00	HNX:BCC	8000.0	8100.0	7800.0	7800.0	352994.0
2024-09-16 09:00:00	HNX:BCC	7900.0	8000.0	7800.0	7900.0	263542.0
2024-09-23 09:00:00	HNX:BCC	7900.0	8100.0	7800.0	8000.0	337988.0
2024-09-30 09:00:00	HNX:BCC	8000.0	8200.0	7900.0	8000.0	461764.0
2024-10-07 09:00:00	HNX:BCC	8000.0	8200.0	7800.0	8000.0	434490.0
2024-10-14 09:00:00	HNX:BCC	8000.0	8000.0	7800.0	7900.0	431569.0
2024-10-21 09:00:00	HNX:BCC	7900.0	8000.0	7700.0	7800.0	277432.0
2024-10-28 09:00:00	HNX:BCC	7700.0	8000.0	7700.0	7800.0	264869.0
2024-11-04 09:00:00	HNX:BCC	7800.0	7800.0	7600.0	7700.0	294802.0
2024-11-11 09:00:00	HNX:BCC	7700.0	7900.0	7600.0	7700.0	462216.0
2024-11-18 09:00:00	HNX:BCC	7700.0	7700.0	7400.0	7600.0	157828.0
2024-11-25 09:00:00	HNX:BCC	7500.0	7700.0	7400.0	7500.0	275434.0
2024-12-02 09:00:00	HNX:BCC	7500.0	7700.0	7300.0	7500.0	469216.0
2024-12-09 09:00:00	HNX:BCC	7500.0	7600.0	7300.0	7400.0	252437.0
2024-12-16 09:00:00	HNX:BCC	7500.0	7500.0	7300.0	7300.0	229012.0
2024-12-23 09:00:00	HNX:BCC	7300.0	7600.0	7200.0	7300.0	410066.0
2024-12-30 09:00:00	HNX:BCC	7400.0	7400.0	7200.0	7200.0	243583.0
2025-01-06 09:00:00	HNX:BCC	7200.0	7300.0	6900.0	6900.0	267091.0
2025-01-13 09:00:00	HNX:BCC	6900.0	7600.0	6800.0	7200.0	652041.0
2025-01-20 09:00:00	HNX:BCC	7200.0	7200.0	6900.0	7000.0	338244.0
2025-02-03 09:00:00	HNX:BCC	7000.0	7500.0	7000.0	7400.0	405811.0
2025-02-10 09:00:00	HNX:BCC	7400.0	7600.0	7300.0	7500.0	387253.0
2025-02-17 09:00:00	HNX:BCC	7500.0	8200.0	7500.0	8100.0	1182775.0
2025-02-24 09:00:00	HNX:BCC	8100.0	8300.0	7900.0	7900.0	620363.0
2025-03-03 09:00:00	HNX:BCC	8000.0	8100.0	7900.0	7900.0	194377.0
