datetime	symbol	open	high	low	close	volume
2022-10-24 09:00:00	UPCOM:TH1	4500.0	4500.0	4500.0	4500.0	700.0
2022-10-31 09:00:00	UPCOM:TH1	3900.0	3900.0	3900.0	3900.0	37400.0
2022-11-14 09:00:00	UPCOM:TH1	4300.0	4300.0	3500.0	3500.0	1500.0
2022-11-21 09:00:00	UPCOM:TH1	3200.0	3300.0	3200.0	3300.0	2628.0
2022-11-28 09:00:00	UPCOM:TH1	3200.0	3300.0	3200.0	3300.0	15553.0
2022-12-05 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	100.0
2022-12-12 09:00:00	UPCOM:TH1	3000.0	3000.0	2900.0	3000.0	3900.0
2022-12-26 09:00:00	UPCOM:TH1	2700.0	2700.0	2700.0	2700.0	100.0
2023-01-03 09:00:00	UPCOM:TH1	2300.0	3100.0	2300.0	3100.0	4400.0
2023-01-27 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	100.0
2023-01-30 09:00:00	UPCOM:TH1	3900.0	3900.0	3900.0	3900.0	200.0
2023-02-06 09:00:00	UPCOM:TH1	4300.0	4300.0	4300.0	4300.0	100.0
2023-02-13 09:00:00	UPCOM:TH1	4800.0	4800.0	4800.0	4800.0	100.0
2023-02-20 09:00:00	UPCOM:TH1	5400.0	5400.0	5400.0	5400.0	100.0
2023-05-15 09:00:00	UPCOM:TH1	4600.0	5400.0	4600.0	5400.0	2311.0
2023-05-22 09:00:00	UPCOM:TH1	4200.0	4200.0	4200.0	4200.0	1900.0
2023-06-05 09:00:00	UPCOM:TH1	3600.0	3600.0	3600.0	3600.0	3610.0
2023-06-12 09:00:00	UPCOM:TH1	4100.0	4100.0	4100.0	4100.0	1000.0
2023-06-19 09:00:00	UPCOM:TH1	4700.0	4700.0	4600.0	4700.0	4400.0
2023-06-26 09:00:00	UPCOM:TH1	5300.0	5300.0	4000.0	4000.0	2750.0
2023-07-17 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	100.0
2023-07-24 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	606.0
2023-08-14 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	2955.0
2023-08-21 09:00:00	UPCOM:TH1	3400.0	3400.0	3400.0	3400.0	1062.0
2023-09-05 09:00:00	UPCOM:TH1	3000.0	3000.0	3000.0	3000.0	1000.0
2023-09-11 09:00:00	UPCOM:TH1	2600.0	2600.0	2600.0	2600.0	34200.0
2023-10-02 09:00:00	UPCOM:TH1	2300.0	2300.0	2300.0	2300.0	100.0
2023-10-09 09:00:00	UPCOM:TH1	2000.0	2000.0	2000.0	2000.0	191.0
2023-10-16 09:00:00	UPCOM:TH1	2000.0	2000.0	2000.0	2000.0	122800.0
2023-10-23 09:00:00	UPCOM:TH1	2300.0	2300.0	2300.0	2300.0	100.0
2023-11-06 09:00:00	UPCOM:TH1	2600.0	2600.0	2600.0	2600.0	100.0
2023-11-20 09:00:00	UPCOM:TH1	2600.0	2600.0	2600.0	2600.0	300.0
2023-12-18 09:00:00	UPCOM:TH1	2500.0	2500.0	2500.0	2500.0	300.0
2023-12-25 09:00:00	UPCOM:TH1	2800.0	2800.0	2800.0	2800.0	183.0
2024-01-29 09:00:00	UPCOM:TH1	3200.0	3200.0	3000.0	3000.0	2572.0
2024-02-15 09:00:00	UPCOM:TH1	3300.0	3300.0	3300.0	3300.0	146.0
2024-02-19 09:00:00	UPCOM:TH1	3700.0	3700.0	3700.0	3700.0	133.0
2024-02-26 09:00:00	UPCOM:TH1	4200.0	4200.0	4200.0	4200.0	100.0
2024-03-04 09:00:00	UPCOM:TH1	4800.0	4800.0	4200.0	4200.0	16847.0
2024-03-11 09:00:00	UPCOM:TH1	4700.0	4700.0	4700.0	4700.0	200.0
2024-03-18 09:00:00	UPCOM:TH1	5400.0	5400.0	4800.0	4800.0	1600.0
2024-03-25 09:00:00	UPCOM:TH1	4900.0	4900.0	4900.0	4900.0	820.0
2024-04-01 09:00:00	UPCOM:TH1	4300.0	4300.0	4300.0	4300.0	2844.0
2024-04-29 09:00:00	UPCOM:TH1	3700.0	3700.0	3700.0	3700.0	2100.0
2024-05-06 09:00:00	UPCOM:TH1	4200.0	4200.0	4200.0	4200.0	105.0
2024-05-13 09:00:00	UPCOM:TH1	3700.0	4200.0	3700.0	4200.0	225.0
2024-06-10 09:00:00	UPCOM:TH1	4400.0	4400.0	4400.0	4400.0	196.0
2024-07-15 09:00:00	UPCOM:TH1	4400.0	4400.0	3900.0	4000.0	36101.0
2024-07-22 09:00:00	UPCOM:TH1	3500.0	4100.0	3500.0	3900.0	9501.0
2024-07-29 09:00:00	UPCOM:TH1	3800.0	3800.0	3800.0	3800.0	3637.0
2024-08-05 09:00:00	UPCOM:TH1	3500.0	3600.0	3500.0	3600.0	1600.0
2024-08-12 09:00:00	UPCOM:TH1	3100.0	3600.0	3100.0	3600.0	300.0
2024-09-23 09:00:00	UPCOM:TH1	3400.0	3400.0	3300.0	3300.0	11000.0
2024-09-30 09:00:00	UPCOM:TH1	3100.0	3100.0	3100.0	3100.0	5500.0
2024-10-21 09:00:00	UPCOM:TH1	3200.0	3200.0	3200.0	3200.0	6400.0
2024-10-28 09:00:00	UPCOM:TH1	3600.0	3600.0	3600.0	3600.0	1700.0
2024-11-04 09:00:00	UPCOM:TH1	3700.0	3700.0	3700.0	3700.0	101.0
2024-11-25 09:00:00	UPCOM:TH1	3200.0	3200.0	3200.0	3200.0	1000.0
2024-12-02 09:00:00	UPCOM:TH1	3200.0	3200.0	3200.0	3200.0	100.0
2024-12-09 09:00:00	UPCOM:TH1	3200.0	3300.0	3200.0	3300.0	5100.0
2025-03-17 09:00:00	UPCOM:TH1	3600.0	3600.0	3600.0	3600.0	100.0
2025-04-08 09:00:00	UPCOM:TH1	4100.0	4100.0	4100.0	4100.0	180.0
2025-04-14 09:00:00	UPCOM:TH1	4100.0	4100.0	3800.0	3800.0	10000.0
2025-04-21 09:00:00	UPCOM:TH1	3800.0	3800.0	3800.0	3800.0	100.0
2025-05-12 09:00:00	UPCOM:TH1	4300.0	4300.0	4100.0	4100.0	899.0
