datetime	symbol	open	high	low	close	volume
2024-01-02 09:00:00	UPCOM:PSL	11400.0	11400.0	11400.0	11400.0	6300.0
2024-01-08 09:00:00	UPCOM:PSL	11400.0	12200.0	11300.0	12000.0	7800.0
2024-01-15 09:00:00	UPCOM:PSL	11500.0	13000.0	11400.0	12900.0	4700.0
2024-01-22 09:00:00	UPCOM:PSL	13200.0	13200.0	11600.0	12000.0	3800.0
2024-01-29 09:00:00	UPCOM:PSL	12000.0	12000.0	12000.0	12000.0	3002.0
2024-02-05 09:00:00	UPCOM:PSL	12000.0	12000.0	12000.0	12000.0	10600.0
2024-02-15 09:00:00	UPCOM:PSL	12000.0	12000.0	11500.0	11500.0	700.0
2024-02-19 09:00:00	UPCOM:PSL	11500.0	12800.0	11500.0	12500.0	3400.0
2024-02-26 09:00:00	UPCOM:PSL	12600.0	12600.0	12600.0	12600.0	2000.0
2024-03-04 09:00:00	UPCOM:PSL	12000.0	12500.0	12000.0	12500.0	218.0
2024-03-11 09:00:00	UPCOM:PSL	11500.0	12000.0	11200.0	11200.0	2120.0
2024-03-18 09:00:00	UPCOM:PSL	12400.0	12500.0	11500.0	12200.0	6000.0
2024-03-25 09:00:00	UPCOM:PSL	12000.0	13500.0	11500.0	13000.0	9139.0
2024-04-01 09:00:00	UPCOM:PSL	12800.0	12800.0	12100.0	12100.0	802.0
2024-04-08 09:00:00	UPCOM:PSL	12000.0	12700.0	11600.0	12700.0	8000.0
2024-04-22 09:00:00	UPCOM:PSL	11200.0	12000.0	11200.0	12000.0	400.0
2024-04-29 09:00:00	UPCOM:PSL	12000.0	12000.0	12000.0	12000.0	1301.0
2024-05-06 09:00:00	UPCOM:PSL	12000.0	12800.0	12000.0	12800.0	6801.0
2024-05-13 09:00:00	UPCOM:PSL	12600.0	13600.0	12000.0	13400.0	22031.0
2024-05-20 09:00:00	UPCOM:PSL	13000.0	15000.0	12300.0	14100.0	68892.0
2024-05-27 09:00:00	UPCOM:PSL	14100.0	15900.0	14000.0	15000.0	22818.0
2024-06-03 09:00:00	UPCOM:PSL	13800.0	14800.0	13400.0	13400.0	29646.0
2024-06-10 09:00:00	UPCOM:PSL	13900.0	14200.0	13600.0	14200.0	12315.0
2024-06-17 09:00:00	UPCOM:PSL	13000.0	13900.0	12700.0	13300.0	17805.0
2024-06-24 09:00:00	UPCOM:PSL	13300.0	13700.0	13000.0	13000.0	6800.0
2024-07-01 09:00:00	UPCOM:PSL	13300.0	13400.0	13000.0	13400.0	3900.0
2024-07-08 09:00:00	UPCOM:PSL	12900.0	13200.0	12900.0	13200.0	3801.0
2024-07-15 09:00:00	UPCOM:PSL	13400.0	13400.0	12900.0	13000.0	5100.0
2024-07-22 09:00:00	UPCOM:PSL	13000.0	13000.0	12500.0	12600.0	10200.0
2024-07-29 09:00:00	UPCOM:PSL	12500.0	13900.0	12200.0	13900.0	4404.0
2024-08-05 09:00:00	UPCOM:PSL	11400.0	12900.0	11400.0	12900.0	44668.0
2024-08-12 09:00:00	UPCOM:PSL	12900.0	13200.0	12200.0	13200.0	6205.0
2024-08-19 09:00:00	UPCOM:PSL	12700.0	13300.0	12500.0	13300.0	300.0
2024-09-09 09:00:00	UPCOM:PSL	12500.0	12500.0	12500.0	12500.0	100.0
2024-09-16 09:00:00	UPCOM:PSL	11600.0	13800.0	11600.0	12600.0	6210.0
2024-09-23 09:00:00	UPCOM:PSL	12600.0	13400.0	12600.0	13000.0	19800.0
2024-09-30 09:00:00	UPCOM:PSL	12200.0	12900.0	12200.0	12300.0	405.0
2024-10-07 09:00:00	UPCOM:PSL	12400.0	12400.0	12300.0	12400.0	2750.0
2024-10-14 09:00:00	UPCOM:PSL	12300.0	12300.0	11700.0	12000.0	6900.0
2024-10-21 09:00:00	UPCOM:PSL	11000.0	11900.0	10200.0	11800.0	8716.0
2024-10-28 09:00:00	UPCOM:PSL	11700.0	11800.0	10500.0	10600.0	20796.0
2024-11-04 09:00:00	UPCOM:PSL	10500.0	11400.0	10500.0	11400.0	3100.0
2024-11-11 09:00:00	UPCOM:PSL	10300.0	11900.0	10300.0	11900.0	400.0
2024-11-25 09:00:00	UPCOM:PSL	11000.0	11700.0	11000.0	11700.0	604.0
2024-12-02 09:00:00	UPCOM:PSL	12000.0	12000.0	11700.0	12000.0	600.0
2024-12-16 09:00:00	UPCOM:PSL	10400.0	13800.0	10400.0	12000.0	32800.0
2024-12-23 09:00:00	UPCOM:PSL	12000.0	12500.0	12000.0	12200.0	856.0
2024-12-30 09:00:00	UPCOM:PSL	12900.0	12900.0	12900.0	12900.0	231.0
2025-01-06 09:00:00	UPCOM:PSL	11000.0	11100.0	11000.0	11100.0	20914.0
2025-01-20 09:00:00	UPCOM:PSL	12500.0	12500.0	12500.0	12500.0	151.0
2025-02-03 09:00:00	UPCOM:PSL	10900.0	13000.0	10900.0	13000.0	3573.0
2025-02-10 09:00:00	UPCOM:PSL	11400.0	12500.0	11000.0	12400.0	50903.0
2025-02-17 09:00:00	UPCOM:PSL	13300.0	16000.0	13000.0	15300.0	294538.0
2025-02-24 09:00:00	UPCOM:PSL	16000.0	18800.0	15900.0	16900.0	469000.0
2025-03-03 09:00:00	UPCOM:PSL	17400.0	18900.0	17000.0	17100.0	159821.0
