datetime	symbol	open	high	low	close	volume
2024-12-06 09:00:00	HOSE:DXS	7780.0	7800.0	7620.0	7650.0	850500.0
2024-12-06 13:00:00	HOSE:DXS	7650.0	7660.0	7560.0	7560.0	841400.0
2024-12-09 09:00:00	HOSE:DXS	7560.0	7790.0	7480.0	7730.0	1032900.0
2024-12-09 13:00:00	HOSE:DXS	7730.0	7780.0	7650.0	7780.0	1773700.0
2024-12-10 09:00:00	HOSE:DXS	7800.0	8300.0	7800.0	8020.0	3470500.0
2024-12-10 13:00:00	HOSE:DXS	8020.0	8030.0	7820.0	7930.0	1781100.0
2024-12-11 09:00:00	HOSE:DXS	7930.0	7930.0	7800.0	7800.0	636300.0
2024-12-11 13:00:00	HOSE:DXS	7800.0	7850.0	7700.0	7850.0	1510300.0
2024-12-12 09:00:00	HOSE:DXS	7860.0	7860.0	7770.0	7850.0	352300.0
2024-12-12 13:00:00	HOSE:DXS	7850.0	7860.0	7620.0	7670.0	1882100.0
2024-12-13 09:00:00	HOSE:DXS	7650.0	7660.0	7490.0	7500.0	928400.0
2024-12-13 13:00:00	HOSE:DXS	7500.0	7740.0	7460.0	7740.0	1071400.0
2024-12-16 09:00:00	HOSE:DXS	7650.0	7740.0	7550.0	7560.0	664200.0
2024-12-16 13:00:00	HOSE:DXS	7550.0	7640.0	7540.0	7600.0	461000.0
2024-12-17 09:00:00	HOSE:DXS	7600.0	7830.0	7560.0	7690.0	880700.0
2024-12-17 13:00:00	HOSE:DXS	7690.0	7740.0	7650.0	7710.0	503000.0
2024-12-18 09:00:00	HOSE:DXS	7740.0	7740.0	7660.0	7660.0	398600.0
2024-12-18 13:00:00	HOSE:DXS	7660.0	8140.0	7660.0	7990.0	2682300.0
2024-12-19 09:00:00	HOSE:DXS	7850.0	8140.0	7850.0	8000.0	1621600.0
2024-12-19 13:00:00	HOSE:DXS	7990.0	8090.0	7850.0	8030.0	992600.0
2024-12-20 09:00:00	HOSE:DXS	8050.0	8100.0	7900.0	7920.0	579200.0
2024-12-20 13:00:00	HOSE:DXS	7930.0	8010.0	7810.0	7900.0	902100.0
2024-12-23 09:00:00	HOSE:DXS	7990.0	7990.0	7800.0	7810.0	788900.0
2024-12-23 13:00:00	HOSE:DXS	7800.0	7810.0	7710.0	7740.0	1193000.0
2024-12-24 09:00:00	HOSE:DXS	7730.0	7730.0	7200.0	7200.0	5897200.0
2024-12-24 13:00:00	HOSE:DXS	7200.0	7200.0	7200.0	7200.0	158700.0
2024-12-25 09:00:00	HOSE:DXS	7000.0	7170.0	6940.0	7000.0	3025500.0
2024-12-25 13:00:00	HOSE:DXS	6990.0	7300.0	6950.0	7300.0	1528200.0
2024-12-26 09:00:00	HOSE:DXS	7310.0	7310.0	7100.0	7240.0	815700.0
2024-12-26 13:00:00	HOSE:DXS	7240.0	7290.0	7170.0	7290.0	930800.0
2024-12-27 09:00:00	HOSE:DXS	7210.0	7210.0	7050.0	7080.0	916400.0
2024-12-27 13:00:00	HOSE:DXS	7070.0	7180.0	7050.0	7160.0	977000.0
2024-12-30 09:00:00	HOSE:DXS	7140.0	7140.0	7000.0	7090.0	380500.0
2024-12-30 13:00:00	HOSE:DXS	7090.0	7160.0	7020.0	7070.0	1126100.0
2024-12-31 09:00:00	HOSE:DXS	7120.0	7260.0	7070.0	7080.0	785600.0
2024-12-31 13:00:00	HOSE:DXS	7080.0	7200.0	7060.0	7200.0	739600.0
2025-01-02 09:00:00	HOSE:DXS	7190.0	7200.0	7050.0	7060.0	746300.0
2025-01-02 13:00:00	HOSE:DXS	7070.0	7130.0	7060.0	7130.0	617100.0
2025-01-03 09:00:00	HOSE:DXS	7140.0	7140.0	6940.0	6950.0	723900.0
2025-01-03 13:00:00	HOSE:DXS	6940.0	6950.0	6840.0	6950.0	2001700.0
2025-01-06 09:00:00	HOSE:DXS	6910.0	6930.0	6790.0	6830.0	791500.0
2025-01-06 13:00:00	HOSE:DXS	6810.0	6830.0	6610.0	6800.0	1799700.0
2025-01-07 09:00:00	HOSE:DXS	6800.0	6800.0	6690.0	6800.0	451100.0
2025-01-07 13:00:00	HOSE:DXS	6800.0	6810.0	6610.0	6660.0	862000.0
2025-01-08 09:00:00	HOSE:DXS	6650.0	6650.0	6250.0	6340.0	2040500.0
2025-01-08 13:00:00	HOSE:DXS	6340.0	6750.0	6320.0	6750.0	1817900.0
2025-01-09 09:00:00	HOSE:DXS	6620.0	6730.0	6600.0	6650.0	767200.0
2025-01-09 13:00:00	HOSE:DXS	6660.0	6660.0	6620.0	6660.0	843000.0
2025-01-10 09:00:00	HOSE:DXS	6710.0	6720.0	6620.0	6620.0	247100.0
2025-01-10 13:00:00	HOSE:DXS	6610.0	6710.0	6550.0	6550.0	1433200.0
2025-01-13 09:00:00	HOSE:DXS	6470.0	6560.0	6450.0	6450.0	295600.0
2025-01-13 13:00:00	HOSE:DXS	6450.0	6770.0	6440.0	6770.0	909400.0
2025-01-14 09:00:00	HOSE:DXS	6770.0	6770.0	6570.0	6580.0	364800.0
2025-01-14 13:00:00	HOSE:DXS	6580.0	6600.0	6500.0	6500.0	780200.0
2025-01-15 09:00:00	HOSE:DXS	6510.0	6590.0	6470.0	6490.0	465100.0
