datetime	symbol	open	high	low	close	volume
2022-03-01 09:00:00	HNX:DTD	21509.7859	23117.994191	20856.451281	22414.403064	8857300.0
2022-04-01 09:00:00	HNX:DTD	22414.403064	23570.302773	13217.461896	15931.313388	9139589.0
2022-05-04 09:00:00	HNX:DTD	15981.569898	15981.569898	10202.07135	13317.974915	7207811.0
2022-06-01 09:00:00	HNX:DTD	13267.718405	14574.387642	10051.301822	11257.458041	9279433.0
2022-07-01 09:00:00	HNX:DTD	10805.149459	12463.61426	10252.327859	12162.075205	7079009.0
2022-08-01 09:00:00	HNX:DTD	12162.075205	13921.053024	12111.818696	12966.179351	12900270.0
2022-09-05 09:00:00	HNX:DTD	12815.409823	15500.937429	11810.279641	14064.26518	7845664.0
2022-10-03 09:00:00	HNX:DTD	14215.493837	14215.493837	8393.19051	9451.791115	4692616.0
2022-11-01 09:00:00	HNX:DTD	9527.405444	11115.306352	5595.46034	10586.006049	8145044.0
2022-12-01 09:00:00	HNX:DTD	10586.006049	11644.606654	7788.275879	8241.961853	7260287.0
2023-01-03 09:00:00	HNX:DTD	8468.804839	11115.306352	8317.576181	10888.463365	7869978.0
2023-02-01 09:00:00	HNX:DTD	11039.692023	11266.535009	8695.647826	9300.562457	8435996.0
2023-03-01 09:00:00	HNX:DTD	9300.562457	12854.435917	9073.719471	12400.749943	9670021.0
2023-04-03 09:00:00	HNX:DTD	12400.749943	13686.193535	11342.149338	13686.193535	13614194.0
2023-05-04 09:00:00	HNX:DTD	15047.251456	25330.800189	14744.79414	23969.742268	29961291.0
2023-06-01 09:00:00	HNX:DTD	23969.742268	25255.18586	20567.097467	22457.45569	23976910.0
2023-07-03 09:00:00	HNX:DTD	22457.45569	28430.987675	22003.769716	25179.571531	20810234.0
2023-08-01 09:00:00	HNX:DTD	25179.571531	26162.557807	18903.582231	22759.913006	21274000.0
2023-09-05 09:00:00	HNX:DTD	22835.527335	24196.585255	17088.838336	18676.739244	15838747.0
2023-10-02 09:00:00	HNX:DTD	18676.739244	24196.585255	15826.083	15826.083	25649758.0
2023-11-01 09:00:00	HNX:DTD	15739.1265	21999.9945	14782.605	19739.1255	21128955.0
2023-12-01 09:00:00	HNX:DTD	19826.082	23391.2985	19739.1255	21391.299	28922820.0
2024-01-02 09:00:00	HNX:DTD	21478.2555	24347.82	20608.6905	23304.342	25335805.0
2024-02-01 09:00:00	HNX:DTD	23217.3855	25913.037	23130.429	24434.7765	23213708.0
2024-03-01 09:00:00	HNX:DTD	24434.7765	27565.2105	24347.82	25913.037	30698927.0
2024-04-01 09:00:00	HNX:DTD	25913.037	26695.6455	20260.8645	22260.864	16786271.0
2024-05-02 09:00:00	HNX:DTD	22260.864	32086.9485	21913.038	28173.906	28373153.0
2024-06-03 09:00:00	HNX:DTD	28260.8625	32200.0	27000.0	28300.0	25663763.76324369
2024-07-01 09:00:00	HNX:DTD	28300.0	36100.0	27500.0	27600.0	28796684.0
2024-08-01 09:00:00	HNX:DTD	27700.0	27800.0	24000.0	25800.0	20181664.0
2024-09-04 09:00:00	HNX:DTD	25800.0	26500.0	22500.0	25300.0	8938342.0
2024-10-01 09:00:00	HNX:DTD	25500.0	26000.0	22700.0	25600.0	10141129.0
2024-11-01 09:00:00	HNX:DTD	25500.0	28200.0	24500.0	26700.0	24756280.0
2024-12-02 09:00:00	HNX:DTD	26700.0	28500.0	24900.0	27000.0	22158641.0
2025-01-02 09:00:00	HNX:DTD	27000.0	27400.0	26700.0	26900.0	1537437.0
