datetime	symbol	open	high	low	close	volume
2025-01-13 13:00:00	UPCOM:VEF	165100.0	165100.0	162500.0	165000.0	4500.0
2025-01-14 13:00:00	UPCOM:VEF	163000.0	164000.0	162000.0	164000.0	3500.0
2025-01-15 09:00:00	UPCOM:VEF	166000.0	166000.0	166000.0	166000.0	100.0
2025-01-15 13:00:00	UPCOM:VEF	165900.0	165900.0	163000.0	163000.0	600.0
2025-01-16 09:00:00	UPCOM:VEF	167000.0	168000.0	166000.0	166000.0	800.0
2025-01-16 13:00:00	UPCOM:VEF	166000.0	169900.0	166000.0	169900.0	1600.0
2025-01-17 09:00:00	UPCOM:VEF	170000.0	174000.0	170000.0	173000.0	5200.0
2025-01-17 13:00:00	UPCOM:VEF	173900.0	176000.0	173500.0	173500.0	2600.0
2025-01-20 09:00:00	UPCOM:VEF	179000.0	179000.0	179000.0	179000.0	200.0
2025-01-20 13:00:00	UPCOM:VEF	179000.0	179000.0	172300.0	173000.0	1200.0
2025-01-21 09:00:00	UPCOM:VEF	180000.0	188600.0	180000.0	183000.0	9200.0
2025-01-21 13:00:00	UPCOM:VEF	183000.0	185000.0	182000.0	183400.0	5400.0
2025-01-22 09:00:00	UPCOM:VEF	190000.0	195500.0	182600.0	182600.0	2900.0
2025-01-22 13:00:00	UPCOM:VEF	186000.0	186000.0	182000.0	182000.0	4100.0
2025-01-23 09:00:00	UPCOM:VEF	188000.0	188000.0	186000.0	186400.0	1200.0
2025-01-23 13:00:00	UPCOM:VEF	184000.0	185900.0	181000.0	183900.0	3100.0
2025-01-24 09:00:00	UPCOM:VEF	180100.0	184000.0	180000.0	180000.0	2600.0
2025-01-24 13:00:00	UPCOM:VEF	179400.0	181000.0	178100.0	181000.0	3800.0
2025-02-03 09:00:00	UPCOM:VEF	180000.0	180000.0	176000.0	176000.0	4100.0
2025-02-03 13:00:00	UPCOM:VEF	176000.0	177300.0	170000.0	176800.0	4300.0
2025-02-04 09:00:00	UPCOM:VEF	174200.0	174200.0	170300.0	171000.0	2300.0
2025-02-04 13:00:00	UPCOM:VEF	171200.0	174600.0	171000.0	174600.0	2900.0
2025-02-05 09:00:00	UPCOM:VEF	171600.0	179800.0	171600.0	179700.0	1400.0
2025-02-05 13:00:00	UPCOM:VEF	179700.0	179700.0	172700.0	174000.0	1300.0
2025-02-06 09:00:00	UPCOM:VEF	172000.0	174000.0	172000.0	174000.0	200.0
2025-02-06 13:00:00	UPCOM:VEF	174000.0	174000.0	171000.0	172000.0	2600.0
2025-02-07 09:00:00	UPCOM:VEF	170000.0	174800.0	169000.0	170300.0	5500.0
2025-02-07 13:00:00	UPCOM:VEF	173600.0	173600.0	171700.0	171700.0	900.0
2025-02-10 09:00:00	UPCOM:VEF	171100.0	171100.0	168000.0	168000.0	3400.0
2025-02-10 13:00:00	UPCOM:VEF	168000.0	168400.0	166200.0	168000.0	4200.0
2025-02-11 09:00:00	UPCOM:VEF	167800.0	169000.0	167800.0	169000.0	3300.0
2025-02-11 13:00:00	UPCOM:VEF	169200.0	169300.0	166200.0	166200.0	3700.0
2025-02-12 09:00:00	UPCOM:VEF	168100.0	168100.0	165100.0	165100.0	400.0
2025-02-12 13:00:00	UPCOM:VEF	166600.0	166600.0	165200.0	166600.0	700.0
2025-02-13 09:00:00	UPCOM:VEF	165600.0	165700.0	165500.0	165700.0	1000.0
2025-02-13 13:00:00	UPCOM:VEF	167000.0	168000.0	167000.0	168000.0	1700.0
2025-02-14 09:00:00	UPCOM:VEF	168000.0	171000.0	168000.0	170000.0	3200.0
2025-02-14 13:00:00	UPCOM:VEF	170000.0	170800.0	169700.0	170700.0	2000.0
2025-02-17 09:00:00	UPCOM:VEF	170100.0	180200.0	170100.0	176000.0	2400.0
2025-02-17 13:00:00	UPCOM:VEF	176000.0	176000.0	174000.0	175000.0	5700.0
2025-02-18 09:00:00	UPCOM:VEF	181000.0	181000.0	175000.0	175000.0	600.0
2025-02-18 13:00:00	UPCOM:VEF	173500.0	175000.0	172500.0	175000.0	1000.0
2025-02-19 09:00:00	UPCOM:VEF	178000.0	178000.0	175600.0	175700.0	1300.0
2025-02-19 13:00:00	UPCOM:VEF	175700.0	176500.0	174300.0	176500.0	2600.0
2025-02-20 09:00:00	UPCOM:VEF	179000.0	179000.0	178800.0	178800.0	300.0
2025-02-20 13:00:00	UPCOM:VEF	174100.0	175800.0	172300.0	175800.0	1500.0
2025-02-21 09:00:00	UPCOM:VEF	172000.0	176700.0	172000.0	175500.0	400.0
2025-02-21 13:00:00	UPCOM:VEF	175500.0	175900.0	172000.0	174900.0	2400.0
2025-02-24 09:00:00	UPCOM:VEF	177900.0	177900.0	172100.0	172700.0	2700.0
2025-02-24 13:00:00	UPCOM:VEF	172600.0	175500.0	172000.0	175500.0	2300.0
2025-02-25 09:00:00	UPCOM:VEF	173200.0	183000.0	173100.0	179000.0	7100.0
2025-02-25 13:00:00	UPCOM:VEF	178500.0	183900.0	178500.0	181000.0	10300.0
2025-02-26 09:00:00	UPCOM:VEF	182000.0	187600.0	182000.0	186000.0	15300.0
2025-02-26 13:00:00	UPCOM:VEF	185700.0	186000.0	183000.0	183300.0	9900.0
2025-02-27 09:00:00	UPCOM:VEF	183500.0	183500.0	181800.0	181800.0	200.0
