datetime	symbol	open	high	low	close	volume
2024-12-19 09:00:00	HOSE:SSB	17050.0	17100.0	16950.0	17100.0	855700.0
2024-12-19 13:00:00	HOSE:SSB	17100.0	17100.0	16500.0	16500.0	1409200.0
2024-12-20 09:00:00	HOSE:SSB	16800.0	16900.0	16550.0	16650.0	812300.0
2024-12-20 13:00:00	HOSE:SSB	16650.0	16700.0	16500.0	16700.0	769200.0
2024-12-23 09:00:00	HOSE:SSB	16650.0	16850.0	16600.0	16850.0	884200.0
2024-12-23 13:00:00	HOSE:SSB	16800.0	16950.0	16750.0	16950.0	864300.0
2024-12-24 09:00:00	HOSE:SSB	16900.0	16900.0	16750.0	16850.0	854100.0
2024-12-24 13:00:00	HOSE:SSB	16800.0	17050.0	16800.0	17050.0	846900.0
2024-12-25 09:00:00	HOSE:SSB	16850.0	17250.0	16850.0	17200.0	1204100.0
2024-12-25 13:00:00	HOSE:SSB	17150.0	17250.0	17150.0	17250.0	720700.0
2024-12-26 09:00:00	HOSE:SSB	17250.0	17300.0	17050.0	17200.0	868300.0
2024-12-26 13:00:00	HOSE:SSB	17150.0	17200.0	16900.0	16900.0	825200.0
2024-12-27 09:00:00	HOSE:SSB	17050.0	17100.0	16950.0	17000.0	836400.0
2024-12-27 13:00:00	HOSE:SSB	17000.0	17200.0	16900.0	16900.0	905400.0
2024-12-30 09:00:00	HOSE:SSB	16800.0	16950.0	16700.0	16900.0	867400.0
2024-12-30 13:00:00	HOSE:SSB	16850.0	16950.0	16700.0	16700.0	860000.0
2024-12-31 09:00:00	HOSE:SSB	16850.0	16850.0	16650.0	16650.0	821800.0
2024-12-31 13:00:00	HOSE:SSB	16650.0	16750.0	16600.0	16750.0	809600.0
2025-01-02 09:00:00	HOSE:SSB	16900.0	16900.0	16450.0	16450.0	881400.0
2025-01-02 13:00:00	HOSE:SSB	16450.0	16750.0	16450.0	16750.0	763200.0
2025-01-03 09:00:00	HOSE:SSB	16750.0	16750.0	16550.0	16600.0	739400.0
2025-01-03 13:00:00	HOSE:SSB	16550.0	16800.0	16500.0	16800.0	1021100.0
2025-01-06 09:00:00	HOSE:SSB	16650.0	16750.0	16650.0	16700.0	828200.0
2025-01-06 13:00:00	HOSE:SSB	16650.0	16750.0	16600.0	16750.0	881200.0
2025-01-07 09:00:00	HOSE:SSB	16750.0	16800.0	16600.0	16800.0	1267100.0
2025-01-07 13:00:00	HOSE:SSB	16750.0	16800.0	16550.0	16800.0	1933500.0
2025-01-08 09:00:00	HOSE:SSB	16650.0	16800.0	16600.0	16800.0	775200.0
2025-01-08 13:00:00	HOSE:SSB	16750.0	17100.0	16750.0	17100.0	1348900.0
2025-01-09 09:00:00	HOSE:SSB	17300.0	17300.0	16900.0	17100.0	846700.0
2025-01-09 13:00:00	HOSE:SSB	17050.0	17100.0	16900.0	17050.0	1100000.0
2025-01-10 09:00:00	HOSE:SSB	17050.0	17200.0	17050.0	17150.0	601600.0
2025-01-10 13:00:00	HOSE:SSB	17100.0	17400.0	16950.0	17400.0	1554300.0
2025-01-13 09:00:00	HOSE:SSB	17050.0	17350.0	17050.0	17300.0	757200.0
2025-01-13 13:00:00	HOSE:SSB	17250.0	17600.0	17250.0	17500.0	1777000.0
2025-01-14 09:00:00	HOSE:SSB	17150.0	17450.0	17150.0	17400.0	1050200.0
2025-01-14 13:00:00	HOSE:SSB	17400.0	17450.0	17200.0	17450.0	835700.0
2025-01-15 09:00:00	HOSE:SSB	17250.0	17450.0	17100.0	17300.0	1058600.0
2025-01-15 13:00:00	HOSE:SSB	17300.0	17700.0	17100.0	17700.0	2296700.0
2025-01-16 09:00:00	HOSE:SSB	17700.0	17700.0	17400.0	17500.0	610500.0
2025-01-16 13:00:00	HOSE:SSB	17450.0	17800.0	17300.0	17800.0	1914100.0
2025-01-17 09:00:00	HOSE:SSB	17600.0	17800.0	17600.0	17750.0	535200.0
2025-01-17 13:00:00	HOSE:SSB	17700.0	17900.0	17600.0	17900.0	1541600.0
2025-01-20 09:00:00	HOSE:SSB	17650.0	17900.0	17650.0	17800.0	652900.0
2025-01-20 13:00:00	HOSE:SSB	17750.0	18000.0	17750.0	18000.0	1283200.0
2025-01-21 09:00:00	HOSE:SSB	18000.0	18450.0	17950.0	18200.0	1203000.0
2025-01-21 13:00:00	HOSE:SSB	18200.0	18450.0	17950.0	18450.0	1487900.0
2025-01-22 09:00:00	HOSE:SSB	18600.0	18600.0	18350.0	18600.0	923200.0
2025-01-22 13:00:00	HOSE:SSB	18600.0	18750.0	18450.0	18750.0	1040200.0
2025-01-23 09:00:00	HOSE:SSB	18750.0	18950.0	18600.0	18850.0	964800.0
2025-01-23 13:00:00	HOSE:SSB	18800.0	18950.0	18600.0	18750.0	1170100.0
2025-01-24 09:00:00	HOSE:SSB	18600.0	18800.0	18100.0	18400.0	750400.0
2025-01-24 13:00:00	HOSE:SSB	18350.0	18750.0	18200.0	18750.0	1527400.0
2025-02-03 09:00:00	HOSE:SSB	18300.0	18650.0	17600.0	18300.0	1092700.0
2025-02-03 13:00:00	HOSE:SSB	18300.0	18700.0	17850.0	18700.0	999800.0
2025-02-04 09:00:00	HOSE:SSB	18700.0	18700.0	18100.0	18450.0	642200.0
