datetime	symbol	open	high	low	close	volume
2021-11-01 09:00:00	UPCOM:LCC	4300.0	4300.0	4300.0	4300.0	1000.0
2022-02-07 09:00:00	UPCOM:LCC	4900.0	4900.0	4900.0	4900.0	900.0
2022-03-01 09:00:00	UPCOM:LCC	5600.0	7000.0	5300.0	7000.0	682.0
2022-04-01 09:00:00	UPCOM:LCC	8000.0	10400.0	8000.0	9500.0	520.0
2022-08-01 09:00:00	UPCOM:LCC	10000.0	10000.0	10000.0	10000.0	101.0
2023-02-01 09:00:00	UPCOM:LCC	10000.0	10000.0	10000.0	10000.0	1600.0
2023-08-01 09:00:00	UPCOM:LCC	8500.0	8500.0	8500.0	8500.0	702.0
2023-09-05 09:00:00	UPCOM:LCC	7300.0	7300.0	7300.0	7300.0	102.0
2023-12-01 09:00:00	UPCOM:LCC	6300.0	6300.0	5400.0	5400.0	200.0
2024-03-01 09:00:00	UPCOM:LCC	4600.0	4600.0	4000.0	4000.0	202.0
2024-05-02 09:00:00	UPCOM:LCC	3400.0	3400.0	2500.0	2500.0	3840.0
2024-06-03 09:00:00	UPCOM:LCC	2200.0	2200.0	1700.0	1700.0	3408.0
2024-07-01 09:00:00	UPCOM:LCC	1500.0	1500.0	1100.0	1100.0	7002.0
2024-08-01 09:00:00	UPCOM:LCC	1000.0	1000.0	1000.0	1000.0	900.0
2024-09-04 09:00:00	UPCOM:LCC	900.0	1100.0	900.0	1000.0	2204.0
2024-10-01 09:00:00	UPCOM:LCC	1000.0	1100.0	1000.0	1100.0	500.0
2024-11-01 09:00:00	UPCOM:LCC	1200.0	1400.0	1200.0	1400.0	301.0
2024-12-02 09:00:00	UPCOM:LCC	1400.0	1600.0	1200.0	1600.0	5501.0
2025-01-02 09:00:00	UPCOM:LCC	1400.0	1600.0	1400.0	1600.0	200.0
2025-02-03 09:00:00	UPCOM:LCC	1400.0	1400.0	1400.0	1400.0	100.0
