datetime	symbol	open	high	low	close	volume
2024-02-19 09:00:00	HOSE:SC5	19750.0	20500.0	19700.0	20500.0	1800.0
2024-02-26 09:00:00	HOSE:SC5	21800.0	21800.0	20300.0	20300.0	6400.0
2024-03-04 09:00:00	HOSE:SC5	20300.0	21500.0	19300.0	19300.0	2100.0
2024-03-11 09:00:00	HOSE:SC5	19300.0	20500.0	19300.0	20500.0	200.0
2024-03-18 09:00:00	HOSE:SC5	19300.0	21000.0	19300.0	21000.0	1100.0
2024-03-25 09:00:00	HOSE:SC5	19550.0	19550.0	18500.0	19300.0	2200.0
2024-04-01 09:00:00	HOSE:SC5	19200.0	20300.0	19000.0	19300.0	30800.0
2024-04-08 09:00:00	HOSE:SC5	19300.0	19700.0	19300.0	19700.0	7900.0
2024-04-15 09:00:00	HOSE:SC5	19800.0	20500.0	19800.0	20000.0	175320.0
2024-04-22 09:00:00	HOSE:SC5	20000.0	20100.0	19800.0	20100.0	4500.0
2024-05-06 09:00:00	HOSE:SC5	20000.0	20500.0	20000.0	20500.0	4100.0
2024-05-13 09:00:00	HOSE:SC5	20000.0	20550.0	20000.0	20100.0	2200.0
2024-05-20 09:00:00	HOSE:SC5	21450.0	21450.0	21450.0	21450.0	100.0
2024-06-03 09:00:00	HOSE:SC5	21000.0	21000.0	19550.0	20850.0	4300.0
2024-06-10 09:00:00	HOSE:SC5	19750.0	19750.0	19700.0	19700.0	300.0
2024-06-17 09:00:00	HOSE:SC5	18350.0	19600.0	18350.0	19350.0	14800.0
2024-06-24 09:00:00	HOSE:SC5	18550.0	19450.0	18400.0	18400.0	7100.0
2024-07-01 09:00:00	HOSE:SC5	18500.0	18950.0	18400.0	18850.0	3200.0
2024-07-08 09:00:00	HOSE:SC5	19450.0	19450.0	18500.0	18550.0	13100.0
2024-07-15 09:00:00	HOSE:SC5	18550.0	18900.0	18000.0	18500.0	3145620.0
2024-07-22 09:00:00	HOSE:SC5	18400.0	18550.0	17800.0	17850.0	3700.0
2024-07-29 09:00:00	HOSE:SC5	17650.0	18450.0	16650.0	17950.0	7700.0
2024-08-05 09:00:00	HOSE:SC5	18850.0	18850.0	17000.0	17000.0	2200.0
2024-08-12 09:00:00	HOSE:SC5	17900.0	17900.0	17050.0	17650.0	2900.0
2024-08-19 09:00:00	HOSE:SC5	17450.0	17450.0	17100.0	17100.0	6300.0
2024-08-26 09:00:00	HOSE:SC5	17700.0	18850.0	17500.0	17500.0	900.0
2024-09-09 09:00:00	HOSE:SC5	17200.0	17200.0	17000.0	17000.0	2500.0
2024-09-16 09:00:00	HOSE:SC5	17100.0	17200.0	16400.0	16400.0	3800.0
2024-09-23 09:00:00	HOSE:SC5	16450.0	20100.0	16450.0	20100.0	32900.0
2024-09-30 09:00:00	HOSE:SC5	20500.0	20500.0	18000.0	18000.0	1000.0
2024-10-07 09:00:00	HOSE:SC5	18000.0	18000.0	18000.0	18000.0	100.0
